name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code,brewery_id
Florence Brewing Company,micro,200 S Pikes Peak Ave,Florence,Colorado,81226-1433,-105.1177755,38.3899222,Colorado,81226,2720
Florida Beer Co,regional,200 Imperial Blvd,Cape Canaveral,Florida,32920-4245,-80.611259,28.398461,Florida,32920,2721
Flossmoor Station Brewing Co,brewpub,1035 Sterling Ave,Flossmoor,Illinois,60422-1252,-87.67869465,41.54338855,Illinois,60422,2723
Floyd County Brewing Company,brewpub,129 W Main St,New Albany,Indiana,47150-5958,-85.82429754,38.28289885,Indiana,47150,2725
FlyBoy Brewing,closed,15630 Boones Ferry Rd Ste 1A,Lake Oswego,Oregon,97035-3455,-122.7165,45.41274998,Oregon,97035,2726
FlyBoy Brewing,micro,15230 SW Sequoia Parkway,Tigard,Oregon,97224,-122.7458813,45.41087854,Oregon,97224,2727
Flycaster Brewing Co.,closed,12815 NE 124th St Ste I,Kirkland,Washington,98034-8313,-122.169021,47.711115,Washington,98034,2728
Flyers Restaurant and Brewery,brewpub,32295 State Route 20,Oak Harbor,Washington,98277-5923,-122.6528474,48.2991197,Washington,98277,2729
Flying Basset Brewing,brewpub,720 W Ray Rd,Gilbert,Arizona,85233,-111.8054389,33.32098148,Arizona,85233,2730
Flying Belgian Brewery,micro,211 Main St,Farmingdale,New York,11735-2675,-73.44588651,40.73359788,New York,11735,2731
Flying Bike Cooperative Brewery,micro,8570 Greenwood Ave N,Seattle,Washington,98103-3614,-122.3550721,47.6920561,Washington,98103,2732
Flying Bison Brewing Co,micro,840 Seneca St,Buffalo,New York,14210-1414,-78.8458326,42.8758185,New York,14210,2733
Flying Boat Brewing Company,micro,1776 11th Ave N,St Petersburg,Florida,33713-5747,-82.65719969,27.78284571,Florida,33713,2734
Flying Dog Brewery,regional,4607 Wedgewood Blvd,Frederick,Maryland,21703-7120,-77.42679107,39.3628322,Maryland,21703,2735
Flying Dreams Brewing Co.,micro,455B Park Ave,Worcester,Massachusetts,01610,-71.82618857,42.25419957,Massachusetts,01610,2736
Flying Fish Brewing Co,regional,900 Kennedy Blvd,Somerdale,New Jersey,08083-1031,-75.02089526,39.85394176,New Jersey,08083,2737
Flying Heart Brewing,micro,700 Barksdale Blvd,Bossier City,Louisiana,71111-4502,-93.732075,32.515706,Louisiana,71111,2739
Flying Lion Brewing,micro,5041 Rainier Ave S Ste 106,Seattle,Washington,98118-1946,-122.2840136,47.5560348,Washington,98118,2740
Flying Tiger Brewery,micro,506 N 2nd St,Monroe,Louisiana,71201-6234,-92.11970662,32.50586475,Louisiana,71201,2745
Flyover Brewing Co,brewpub,1824 Broadway,Scottsbluff,Nebraska,69361-2458,-103.6629749,41.8651034,Nebraska,69361,2746
Flytrap Brewing,micro,319 Walnut St,Wilmington,North Carolina,28401-4051,-77.94545788,34.24034335,North Carolina,28401,2747
Foam Brewers,micro,112 Lake St,Burlington,Vermont,05401-5284,-73.2200287,44.4793121,Vermont,05401,2750
Fogbelt Brewing Co,brewpub,1305 Cleveland Ave,Santa Rosa,California,95401-4211,-122.7266079,38.4490004,California,95401,2751
Foggy Noggin Brewing,micro,22329 53rd Ave SE,Bothell,Washington,98021-8017,-122.161117,47.794727,Washington,98021,2752
Fogtown Brewing Company,micro,25 Pine St,Ellsworth,Maine,04605-2023,-68.42259791,44.5408544,Maine,04605,2753
Folksbier,regional,101 Luquer St # 103,Brooklyn,New York,11231-3308,-74.00099132,40.6779358,New York,11231,2756
Fonta Flora Brewery,micro,317 N Green St,Morganton,North Carolina,28655-3324,-81.69093777,35.7476204,North Carolina,28655,2758
Foolproof Brewing Company,micro,241 Grotto Ave,Pawtucket,Rhode Island,02860-3403,-71.41017837,41.86939069,Rhode Island,02860,2760
Foothill Hops Farm Brewery,micro,5024 Bear Path Rd,Munnsville,New York,13409-4114,-75.58610382,42.96463213,New York,13409,2762
Foothills Brewing and Beverage Co,closed,25312 Kanaskat Dr,Black Diamond,Washington,98010,-122.006345,47.328838,Washington,98010,2763
Foothills Brewing Co,regional,3800 Kimwell Dr,Winston Salem,North Carolina,27103-6708,-80.32680515,36.04816426,North Carolina,27103,2764
Foothills Brewing Co Brewpub,brewpub,638 W 4th St,Winston Salem,North Carolina,27101-2730,-80.25085212,36.0976512,North Carolina,27101,2765
For the Love of God Brewing,micro,2617 W Northwest Blvd,Spokane,Washington,99205,-117.4505585,47.68614962,Washington,99205,2766
Forager Brewing Company,brewpub,1005 6th St NW,Rochester,Minnesota,55901-2741,-92.47868101,44.02937696,Minnesota,55901,2767
Forbidden Peak Brewery,micro,11798 Glacier Hwy,Juneau,Alaska,99801,-134.645965,58.387811,Alaska,99801,2768
Forbidden Root Restaurant & Brewery,micro,1746 W Chicago Ave,Chicago,Illinois,60622-5012,-87.6715393,41.8961658,Illinois,60622,2769
Fore River Brewing Company,micro,45 Huntress Ave,South Portland,Maine,04106-4115,-70.28767105,43.63249066,Maine,04106,2771
Forest & Main Brewery and Pub,brewpub,61 N Main St,Ambler,Pennsylvania,19002-5728,-75.2250879,40.1553233,Pennsylvania,19002,2773
Forge Brewhouse,brewpub,1330 E State St,Sycamore,Illinois,60178-9580,-88.66048,41.984784,Illinois,60178,2777
Fort Brewery and Pizza,brewpub,1001 W Magnolia Ave,Fort Worth,Texas,76104-4504,-97.33528782,32.7303843,Texas,76104,2780
Fort George Brewery,regional,1483 Duane St,Astoria,Oregon,97103-3819,-123.8274681,46.1883837,Oregon,97103,2781
Fort Hill Brewery,micro,30 Fort Hill Rd,Easthampton,Massachusetts,01027-1268,-72.64143098,42.28503154,Massachusetts,01027,2782
Fort Myers Brewing,micro,12811 Commerce Lakes Dr Ste 28,Fort Myers,Florida,33913-8649,-81.7619411,26.5611037,Florida,33913,2783
Fort Orange Brewing,micro,450 N Pearl St,Albany,New York,12204-1511,-73.74427,42.66372,New York,12204,2784
Fort Point Beer Company,regional,644 Mason St,San Francisco,California,94129-1600,-122.4102278,37.78946124,California,94129,2785
Fort Rock Brewing,micro,12401 Folsom Blvd Ste 110,Rancho Cordova,California,95742-6422,-121.2248778,38.62586534,California,95742,2786
Fort Smith Brewing Company,micro,7500 Fort Chaffee Blvd,Fort Smith,Arkansas,72916-6086,-94.298483,35.310777,Arkansas,72916,2787
Fort Street Brewery,brewpub,1660 Fort St,Lincoln Park,Michigan,48146-1909,-83.17610229,42.25215845,Michigan,48146,2788
Fortnight Brewing Company,micro,211 Powers Ferry Rd,Cary,North Carolina,27519-1510,-78.91133714,35.80576231,North Carolina,27519,2789
Fortside Brewing Company,micro,2200 NE Andresen Rd Ste B,Vancouver,Washington,98661-7350,-122.6011643,45.63911642,Washington,98661,2790
Forward Operating Base Brewing Company / FOB Brewing,micro,2750 Williamson Pl Ste 100,Dupont,Washington,98327-7501,-122.625039,47.107496,Washington,98327,2791
Fossil Cove Brewing Co,brewpub,1946 N Birch Ave,Fayetteville,Arkansas,72703-2408,-94.16478287,36.0879053,Arkansas,72703,2792
Fossil Fuels Brewing Co,contract,45928 Omega Dr,Fremont,California,94539-6848,-121.9215949,37.4989939,California,94539,2794
Foulmouthed Brewing,brewpub,15 Ocean St,South Portland,Maine,04106-2838,-70.2548007,43.640989,Maine,04106,2796
Founders Brewing Co,regional,456 Charlotte St,Detroit,Michigan,48201-2640,-83.0605729,42.34299565,Michigan,48201,2798
Founders Brewing Co,regional,235 Grandville Ave SW,Grand Rapids,Michigan,49503-4037,-85.6765753,42.9524964,Michigan,49503,2799
Founders Brewing Production Facility,regional,900 Hynes Ave SW,Grand Rapids,Michigan,49507-1085,-85.67523323,42.94662234,Michigan,49507,2800
Fountain City Brewing Co / Monarch Public House,contract,19 N Main St,Fountain City,Wisconsin,54629-,-91.71737039,44.13124401,Wisconsin,54629,2802
Fountain Hill Brewery,brewpub,151 Fountain St NE,Grand Rapids,Michigan,49503-3263,-85.664754,42.965489,Michigan,49503,2803
Fountain Square Brewing Co,micro,1301 Barth Ave,Indianapolis,Indiana,46203-1872,-86.1404227,39.7496885,Indiana,46203,2804
Fountainhead Brewing Co,micro,4621 24th St,Sacramento,California,95822-1412,-121.4831173,38.5332279,California,95822,2805
Four Bullets Brewery,micro,640 N Interurban St,Richardson,Texas,75081-3317,-96.72688255,32.95803915,Texas,75081,2807
Four Corners Brewing Co,micro,423 Singleton Blvd,Dallas,Texas,75212-4104,-96.83062417,32.7793491,Texas,75212,2808
Four Corners Brewing Co,micro,1311 S Ervay St,Dallas,Texas,75215,-96.79155915,32.77172705,Texas,75215,2809
Four Day Ray Brewing,brewpub,11671 Lantern Rd,Fishers,Indiana,46038-2952,-86.013396,39.956908,Indiana,46038,2810
Four Eyed Guys Brewing,micro,910 W Indiana Ave,Spokane,Washington,99205,-117.4256801,47.67578312,Washington,99205,2811
Four Fathers Brewing,micro,1555 W Lincolnway Ste 105,Valparaiso,Indiana,46385-3801,-87.07906572,41.47328343,Indiana,46385,2812
Four Generals Brewing,micro,229 Wells Ave S,Renton,Washington,98057-2131,-122.205586,47.4801424,Washington,98057,2813
Four Horsemen Brewery,micro,30221 148th Ave SE,Kent,Washington,98042-9368,-122.1426915,47.3844953,Washington,98042,2814
Four Leaf Brewing,brewpub,412 N McEwan St,Clare,Michigan,48617-1403,-84.7683591,43.8256884,Michigan,48617,2815
Four Peaks Brewery & Taproom,large,2401 S Wilson St,Tempe,Arizona,85282-2054,-111.9446549,33.40287138,Arizona,85282,2817
Four Quarters Brewing Co,micro,150 W Canal St,Winooski,Vermont,05404-2171,-73.1924334,44.4906838,Vermont,05404,2819
Four Saints Brewing,micro,218 S Fayetteville St,Asheboro,North Carolina,27203-5725,-79.81447771,35.70368557,North Carolina,27203,2820
Funk Factory Geuzeria,micro,1602 Gilson St,Madison,Wisconsin,53715-2128,-89.39197973,43.05010177,Wisconsin,53715,2822
Four Sons Brewing,micro,18421 Gothard St Ste 100,Huntington Beach,California,92648-1236,-118.0000495,33.69505764,California,92648,2823
Four String Brewing Company,micro,985 W 6th Ave,Columbus,Ohio,43212-2601,-83.03279943,39.98904657,Ohio,43212,2825
Fox Brewing,micro,103 S 11th St,West Des Moines,Iowa,50265-4410,-93.71821038,41.56970863,Iowa,50265,2827
Fox Farm Brewery,micro,62 Music Vale Rd,Salem,Connecticut,06420-3847,-72.26788506,41.48370071,Connecticut,06420,2828
Fox N Hare Brewing Company,micro,46 Front St,Port Jervis,New York,12771-2415,-74.69088263,41.37253067,New York,12771,2831
Fox River Brewing Co,brewpub,1501 Arboretum Dr,Oshkosh,Wisconsin,54901-2791,-88.560941,44.036512,Wisconsin,54901,2832
Foxhole Brewhouse,micro,313 4th St SW,Willmar,Minnesota,56201,-95.04770735,45.12056633,Minnesota,56201,2834
Franconia Brewing Co,micro,495 McKinney Pkwy,McKinney,Texas,75071-1825,-96.60911774,33.21300297,Texas,75071,2837
Frankenmuth Brewing Co,micro,425 S Main St,Frankenmuth,Michigan,48734-1615,-83.73929404,43.32893336,Michigan,48734,2838
Franklin Brewing Co,micro,1345 East Ave,Elyria,Ohio,44035-7681,-82.10041992,41.35034495,Ohio,44035,2839
Franklin Street Brewing Company,micro,116 S Franklin St,Manchester,Iowa,52057-2121,-91.45777929,42.48329324,Iowa,52057,2841
Franklins General Store,micro,5123 Baltimore Ave,Hyattsville,Maryland,20781-2042,-76.94074114,38.95194399,Maryland,20781,2842
Fredericksburg Brewing Co,brewpub,245 E Main St,Fredericksburg,Texas,78624-4114,-98.865629,30.2703349,Texas,78624,2844
"Fredonia Brewery, LLC",micro,138 N Mound St,Nacogdoches,Texas,75961-5262,-94.65198531,31.6029904,Texas,75961,2845
Free State Brewing Co,brewpub,636 Massachusetts St,Lawrence,Kansas,66044-2236,-95.23580916,38.97243469,Kansas,66044,2847
Free State Brewing Co - Production,micro,1923 Moodie Rd,Lawrence,Kansas,66046-3167,-95.22586264,38.94967284,Kansas,66046,2848
Freebridge Brewing,brewpub,710 E 2nd St Ste 1,The Dalles,Oregon,97058-2400,-121.1766104,45.59871449,Oregon,97058,2850
Freedom's Edge Brewing,micro,1509 Pioneer Ave,Cheyenne,Wyoming,82001,-104.8169561,41.13122969,Wyoming,82001,2851
Freetail Brewing Co,micro,2000 S Presa St,San Antonio,Texas,78210-2835,-98.482853,29.401901,Texas,78210,2853
FreeWheel Brewing Co,brewpub,3736 Florence St (Marsh Manor),Redwood City,California,94063-4418,-122.1871947,37.47850974,California,94063,2855
Freight Yard Brewing LLC,proprietor,4975 State Route 31,Clay,New York,13041,-76.17179556,43.18592459,New York,13041,2856
Fremont Brewing Co,regional,3409 Woodland Park Ave N,Seattle,Washington,98103-8925,-122.3444367,47.64919175,Washington,98103,2857
Frenzy Brewing Company,micro,15 S Broadway,Edmond,Oklahoma,73003-6250,-97.4818183,35.6547287,Oklahoma,73003,2859
Fretboard Brewing Company,micro,5800 Creek Rd,Blue Ash,Ohio,45242-4010,-84.390108,39.260924,Ohio,45242,2860
Friars' Brewhouse,micro,84 Main St,Bucksport,Maine,04416,-68.79558414,44.57202344,Maine,04416,2862
Friday Harbor Brewing,closed,665B Mullis St,Friday Harbor,Washington,98250-7902,-123.0223327,48.53026803,Washington,98250,2863
Friends and Allies Brewing Company,micro,979 Springdale Rd Ste 124,Austin,Texas,78702-3753,-97.6961854,30.2628616,Texas,78702,2864
Friendship Brewing Company,brewpub,100 Pitman Ave,Wentzville,Missouri,63385-1700,-90.8512976,38.8107544,Missouri,63385,2865
Fringe Beerworks,micro,224 SE Douglas St,Lees Summit,Missouri,64063-2329,-94.37672,38.913133,Missouri,64063,2866
FrinGe Brewing,micro,5640 3rd Ave,Ferndale,Washington,98248,-122.593,48.84596,Washington,98248,2867
Frisco Tap House & Push Brewery,brewpub,6695 Dobbin Rd,Columbia,Maryland,21045-4755,-76.8252248,39.1860574,Maryland,21045,2868
Frog Level Brewing Company,micro,56 Commerce St,Waynesville,North Carolina,28786-5738,-82.99178072,35.4929673,North Carolina,28786,2870
Frogtown Brewery,micro,2931 Gilroy St,Los Angeles,California,90039-2817,-118.2515209,34.10656552,California,90039,2872
"Front Royal Brewing Company, LLC",brewpub,122 E Main St,Front Royal,Virginia,22630-3337,-78.19199641,38.9180285,Virginia,22630,2879
Front Street Brewery,brewpub,9 N Front St,Wilmington,North Carolina,28401-4436,-77.94886883,34.2357825,North Carolina,28401,2880
Front Street Brewery - IA,brewpub,208 E River Dr,Davenport,Iowa,52801-1609,-90.572491,41.520329,Iowa,52801,2881
Front Street Taproom,bar,614 Main Ave,Fargo,North Dakota,58103-1945,-96.78887169,46.87489994,North Dakota,58103,2882
Frost Beer Works,micro,171 Commerce St,Hinesburg,Vermont,05461-4482,-73.1089808,44.3353247,Vermont,05461,2884
Full Circle Brewing Co,micro,620 F St,Fresno,California,93706-3413,-119.7907797,36.72683719,California,93706,2890
Full Pint Brewing Company,micro,1963 Lincoln Hwy,North Versailles,Pennsylvania,15137-2749,-79.8261204,40.385971,Pennsylvania,15137,2891
Full Sail Brewery - Riverplace,micro,0307 SW Montgomery St,Portland,Oregon,97201-5125,-122.6735214,45.50957205,Oregon,97201,2892
Full Sail Brewing Co,regional,506 Columbia St,Hood River,Oregon,97031-2000,-121.5165301,45.71036091,Oregon,97031,2893
Full Spectrum Brewing Co,micro,2180 Carolina Place Dr Ste 101,Fort Mill,South Carolina,29708-7002,-80.96649994,35.03268184,South Carolina,29708,2894
Fullsteam Brewery,micro,726 Rigsbee Ave,Durham,North Carolina,27701-2139,-78.89959435,36.00310675,North Carolina,27701,2896
Fulton Beer,regional,2540 2nd St NE,Minneapolis,Minnesota,55418-3412,-93.26664,45.046388,Minnesota,55418,2897
Fulton Beer,micro,414 6th Ave N,Minneapolis,Minnesota,55401-1214,-93.2792212,44.9849395,Minnesota,55401,2898
Fulton Chain Craft Brewery,micro,127 North St,Old Forge,New York,13420-3300,-74.97002515,43.71499275,New York,13420,2899
Function Brewing Co,brewpub,108 E 6th St,Bloomington,Indiana,47408-3311,-86.53337072,39.16746781,Indiana,47408,2900
Funguys Brewery,micro,2408 Paula St,Raleigh,North Carolina,27608-1706,-78.62513369,35.81309826,North Carolina,27608,2901
Funhouse Brews,micro,7717 N Emerald Ave Unit A,Portland,Oregon,97217-6111,-122.70021,45.57944,Oregon,97217,2902
Funk Brewing Company,micro,19 S 6th St,Emmaus,Pennsylvania,18049-3741,-75.49501857,40.532105,Pennsylvania,18049,2903
Funky Bow Brewery & Beer Company,micro,21 Ledgewood Ln,Lyman,Maine,04002-7376,-70.60146195,43.48539497,Maine,04002,2905
Funky Buddha Lounge & Brewery,large,2621 N Federal Hwy,Boca Raton,Florida,33431-7785,-80.0805397,26.3640441,Florida,33431,2907
Furthermore Beer,contract,320 Pierce St,Black River Falls,Wisconsin,54615,-90.85115523,44.29279126,Wisconsin,54615,2908
Fury Brewing Company,micro,13380 US-30,Irwin,Pennsylvania,15642,-79.7029626,40.3248479,Pennsylvania,15642,2909
Future Primitive Brewing Company,micro,9832 14th Ave SW ,Seattle,Washington,98106-2816,-122.3524234,47.51481725,Washington,98106,2910
G Man Brewery / G-Man Sports Bar,micro,18791 SW Martinazzi Ave,Tualatin,Oregon,97062-6808,-122.7598045,45.3841006,Oregon,97062,2911
"G8 Development, Inc.",planning,,San Diego,California,92109-2802,-117.1627714,32.7174209,California,92109,2914
Gakona Brewing Company,micro,Mile 0.5 Tok Cutoff Hwy,Gakona,Alaska,99586-0336,-145.335689,62.293667,Alaska,99586,2916
Galactic Coast Brewing,micro,1675 Dickinson Ave C,Dickinson,Texas,77539-4213,-95.04696,29.478,Texas,77539,2917
Gallaghers' Where U Brew,micro,180 W Dayton St Ste 105,Edmonds,Washington,98020-4160,-122.3866448,47.80984882,Washington,98020,2920
Gallery Brewery,brewpub,143 Kent St,Portland,Michigan,48875-1456,-84.90284271,42.86985871,Michigan,48875,2921
Gally's Brewing Co,micro,30 Central Ave S,Harlowton,Montana,59036,-109.8318655,46.43513718,Montana,59036,2922
Galveston Island Brewing,micro,8423 Stewart Rd,Galveston,Texas,77554-9242,-94.8491535,29.2556439,Texas,77554,2924
Game On Brewing,contract,1999 Shepard Rd,Saint Paul,Minnesota,55116-3210,-93.153604,44.90528,Minnesota,55116,2926
Garage Brewing Company,micro,26015 Jefferson Ave. Ste D,Murrieta,California,92562,-117.1435779,33.48271424,California,92562,2927
Garden Grove Brewing Company,micro,3445 W Cary St,Richmond,Virginia,23221-2726,-77.48597999,37.55495022,Virginia,23221,2928
Garden of Eve Farm Brewery,micro,4558 Sound Ave,Riverhead,New York,11901-1207,-72.648395,40.96775,New York,11901,2929
Garden Path Fermentation,micro,11653 Higgins Airport Way,Burlington,Washington,98233-5308,-122.4179847,48.47697354,Washington,98233,2930
Garden State Beer Company,micro,247 E White Horse Pike,Galloway,New Jersey,08205-9563,-74.52909948,39.4463759,New Jersey,08205,2931
Garland Brew Werks,micro,603 W Garland Ave,Spokane,Washington,99205,-117.4204687,47.69391487,Washington,99205,2932
Garphish Brewing Company,micro,165 Main St,Bethel,Minnesota,55005,-93.268872,45.4040025,Minnesota,55005,2934
Garrison City Beerworks,micro,455 Central Ave,Dover,New Hampshire,03820-3406,-70.87391507,43.19759761,New Hampshire,03820,2936
Garvies Point Brewery,micro,1 Garvies Point Rd,Glen Cove,New York,11542-2821,-73.644083,40.858979,New York,11542,2937
Gary's Olde Towne Tavern,micro,678 Roosevelt Trl,Naples,Maine,04055-5335,-70.601073,43.969705,Maine,04055,2938
Gaslight Brewery and Restaurant,brewpub,15 S Orange Ave,South Orange,New Jersey,07079-1716,-74.25954982,40.74630918,New Jersey,07079,2939
Gate City Brewing Company,micro,43 Magnolia St,Roswell,Georgia,30075-4289,-84.36395307,34.02293426,Georgia,30075,2940
"Gateway Brewing, Inc",micro,114 NE 133rd Ave,Portland,Oregon,97230-2528,-122.5257352,45.5239106,Oregon,97230,2941
Gathering Place Brewing Company,micro,811 E Vienna Ave,Milwaukee,Wisconsin,53212-1775,-87.90107445,43.0857359,Wisconsin,53212,2942
Geaghan Brothers Brewing Co,micro,34 Abbott St,Brewer,Maine,04412-2202,-68.77310776,44.78208079,Maine,04412,2943
Geaghan's Pub & Craft Brewery,brewpub,570 Main St,Bangor,Maine,04401-6821,-68.777503,44.7867295,Maine,04401,2944
GearHouse Brewing Company,brewpub,253 Grant St,Chambersburg,Pennsylvania,17201-1627,-77.65674215,39.9412218,Pennsylvania,17201,2945
Geartooth AleWerks,micro,1635 S 7th St,San Jose,California,95112-5932,-121.8664773,37.31525129,California,95112,2946
Geaux Brewing LLC,brewpub,3205 C St NE,Auburn,Washington,98002-1725,-122.2237209,47.30767457,Washington,98002,2947
