name,brewery_type,address_1,city,state_province,postal_code,longitude,latitude,state,zip_code,brewery_id
Eagle Creek Brewing Company,micro,106 Savannah Ave Ste B,Statesboro,Georgia,30458-7162,-81.787420564,32.435871595,Georgia,30458,2350
Earlybird Brewing Company,contract,737 Bolivar Rd Ste 4100,Cleveland,Ohio,44115-1259,-81.67809821,41.497428934,Ohio,44115,2354
East Fifth Brewing Company,planning,,Manasquan,New Jersey,08736-1814,-74.062740829,40.120495498,New Jersey,08736,2367
East Rock Brewing Company,planning,,New Haven,Connecticut,06511-2625,-72.92973704,41.319129431,Connecticut,06511,2370
East Troy Brewery,planning,,East Troy,Wisconsin,53120-1245,-88.381869703,42.791214187,Wisconsin,53120,2371
Eastern Front Brewing Co,micro,425 Westphalin Rd,Mattituck,New York,11952,-72.538932687,40.995810267,New York,11952,2373
Eastlake Craft Brewery,micro,920 E Lake St Ste 123,Minneapolis,Minnesota,55407-4129,-93.253434931,44.937317576,Minnesota,55407,2376
Eclipse Craft Brewing,planning,,Sunbury,Pennsylvania,17801-5337,-76.780706667,40.862859003,Pennsylvania,17801,2388
Ecusta Brewing Co,micro,49 Pisgah Hwy Ste 3,Pisgah Forest,North Carolina,28768,-82.675565971,35.243777073,North Carolina,28768,2390
Ecusta Brewing Co - Drift Taproom,micro,49 Pisgah Hwy,Pisgah Forest,North Carolina,28768-8817,-82.675565971,35.243777073,North Carolina,28768,2391
Eddie McStiffs Brewing Co c/o Eddie Snyder,closed,57 S Main St,Moab,Utah,84532-2502,-109.543053937,38.575028575,Utah,84532,2392
Edelbrau Brewing Company,planning,,Ann Arbor,Michigan,48108-3393,-83.719442088,42.237023796,Michigan,48108,2394
Edmund's Oast Brewing Co,brewpub,1505 King St Extension,Charleston,South Carolina,29405,-79.985002658,32.860774113,South Carolina,29405,2399
Eight Rivers Brewery,planning,,Hillsboro,West Virginia,24946-0039,-80.218143926,38.130681871,West Virginia,24946,2407
El Rancho Brewing,brewpub,29260 US Highway 40,Evergreen,Colorado,80439-3700,-105.387290518,39.615286522,Colorado,80439,2411
Elation Brewing,planning,,Norfolk,Virginia,23508,-76.300398047,36.886846155,Virginia,23508,2414
Elder Pine Brewing and Blending Co,micro,4200 Sundown Rd,Gaithersburg,Maryland,20882,-77.17351531,39.225960481,Maryland,20882,2416
Elder Son Brewing Co.,micro,946 N Shepherd Dr Suite A,Houston,Texas,77008,-95.418978189,29.797773912,Texas,77008,2417
Elevate Your Passion Brewing,micro,2209 W 1st St # A107,Tempe,Arizona,85281-7245,-111.928245951,33.443453403,Arizona,85281,2421
Elk Brewing Co,brewpub,400 Dodge Rd NE,Comstock Park,Michigan,49321-8041,-85.667432876,43.059319769,Michigan,49321,2430
Elkins Brewing Company,micro,1901 E Santa Fe Ave,Grants,New Mexico,87020,-107.835777894,35.169548565,New Mexico,87020,2439
Elkmont Exchange Brewery and Eating House,brewpub,745 N Broadway St,Knoxville,Tennessee,37917-7202,-83.918150407,35.994642275,Tennessee,37917,2440
Ellipsis Brewing,micro,7500 Tpc Blvd Ste 8,Orlando,Florida,32822-5181,-81.291412281,28.490576138,Florida,32822,2447
Ellis Island Casino and Brewery,brewpub,4178 Koval Ln,Las Vegas,Nevada,89109-4568,-115.167270447,36.119427086,Nevada,89109,2448
Ellison Brewery & Spirits,micro,4903 Dawn Ave,East Lansing,Michigan,48823-5610,-84.474557484,42.74414896,Michigan,48823,2449
Elm City Brewing Company,brewpub,222 West St Ste 46,Keene,New Hampshire,03431-2459,-72.28948302,42.937631485,New Hampshire,03431,2450
Elst Brewing Company,planning,,Knoxville,Tennessee,37921-5188,-83.991463403,35.977732777,Tennessee,37921,2452
Elysian Brewing Co - Elysian Fields,large,542 1st Ave S Ste B,Seattle,Washington,98104-2882,-122.329182295,47.601632401,Washington,98104,2456
Empire City Beer Company,planning,,New York,New York,10012,-73.998041977,40.725020819,New York,10012,2463
Endless Brewing,micro,20610 Pa-29,Montrose,Pennsylvania,18801,-75.872193647,41.83470008,Pennsylvania,18801,2470
Endless Pint Brewing,planning,,Versailles,Ohio,45380,-84.501661022,40.224584363,Ohio,45380,2471
Engine 15 Brewing Company,micro,633 N Myrtle Ave,Jacksonville,Florida,32204-1319,-81.6844443,30.321052447,Florida,32204,2474
Enlightened Brewing Company,micro,2018 S 1st St Ste 170,Milwaukee,Wisconsin,53207-1102,-87.899614932,42.982709876,Wisconsin,53207,2480
Enso Brewing Company,micro,,Vashon,Washington,98070,-122.459186934,47.432989467,Washington,98070,2481
Enumclaw Brewing Company @ Rockridge Orchards & Cidery,closed,40709 264th Ave SE,Enumclaw,Washington,98022-8366,-121.995111536,47.213889264,Washington,98022,2483
Eola School Restaurant,brewpub,12119 FM 381 Rd,Eola,Texas,76937,-100.102584567,31.364038033,Texas,76937,2484
"Epic Brewing Co., LLC",closed,1048 E 2100 S Ste 110,Salt Lake City,Utah,84106-,-111.855307961,40.713953358,Utah,84106,2487
Equal Parts Brewing,micro,3118 Harrisburg Blvd,Houston,Texas,77003,-95.351298395,29.75205003,Texas,77003,2492
Erie Brewing Co,micro,6008 Knowledge Pkwy # A,Erie,Pennsylvania,16510-4676,-80.01022988,42.129768489,Pennsylvania,16510,2496
Etowah Brewery,planning,,Dahlonega,Georgia,30533,-83.981269757,34.537368193,Georgia,30533,2508
EuroBevs,contract,2255 Cumberland Pkwy SE,Atlanta,Georgia,30339-4515,-84.464801436,33.888257035,Georgia,30339,2512
Ever Grain Brewing Co,micro,4444 Carlisle Pike Ste C,Camp Hill,Pennsylvania,17011-4102,-76.929207754,40.238704841,Pennsylvania,17011,2517
Evergreen Brewery,brewpub,2962 Evergreen Pkwy,Evergreen,Colorado,80439-7995,-105.387290518,39.615286522,Colorado,80439,2518
Excelsior Brewing Co,micro,421 3rd St Ste 3,Excelsior,Minnesota,55331-2008,-93.57964451,44.901029525,Minnesota,55331,2527
Extra Billys Brewery and Smokehouse,brewpub,1110 Alverser Dr,Midlothian,Virginia,23113-2654,-77.649754155,37.527790931,Virginia,23113,2534
Fair Isle Brewing,planning,,Seattle,Washington,98199-1121,-122.397750657,47.648370849,Washington,98199,2539
Fair Winds Brewing Company,micro,7000 Newington Rd Ste K& # L,Lorton,Virginia,22079-1133,-77.221094917,38.713239607,Virginia,22079,2543
Fairport Brewing Co,micro,1000 Turk Hill Rd Ste 298,Fairport,New York,14450-8755,-77.434363166,43.089292595,New York,14450,2548
Fam's Brewing Company,brewpub,1291 Folly Rd,Charleston,South Carolina,29412,-79.957104922,32.735445801,South Carolina,29412,2557
Family Business Beer Company,micro,19510 Hamilton Pool Rd,Dripping Springs,Texas,78620-2823,-98.061308303,30.265056644,Texas,78620,2558
"Fantasy Brewmasters, LLC",contract,5825 Dogwood Way,Naples,Florida,34116-4909,-81.706348336,26.185126871,Florida,34116,2561
Far Gohn Brewing Company,micro,301 S East St,Culpeper,Virginia,22701-3105,-78.013205273,38.468166112,Virginia,22701,2562
Farm Road Brewery,planning,,Arlington,Vermont,05250-8766,-73.166704103,43.109432721,Vermont,05250,2564
Farmacy Brewing,planning,,Reisterstown,Maryland,21136-3817,-76.810482907,39.461982156,Maryland,21136,2566
Farmington Underground Canning and Kegging,micro,,Farmington,Michigan,48336,-83.326257094,42.462188716,Michigan,48336,2569
Fat Head's Brewery,regional,,Middleburg Heights,Ohio,44130-2472,-81.787816106,41.380193202,Ohio,44130,2576
Fat Orange Cat Brew Co,micro,,East Hampton,Connecticut,06424-1636,-72.506118529,41.574271358,Connecticut,06424,2580
Fat Point Brewing,micro,611 Charlotte St,Punta Gorda,Florida,33950-4115,-82.048079161,26.912218655,Florida,33950,2581
Fathom & League Hop Yard Brewery,micro,360 Grandview Dr,Sequim,Washington,98382-7875,-122.980123683,48.060906772,Washington,98382,2585
Fawken Beer Company,planning,,Columbia,Tennessee,38401-2030,-87.036231687,35.615644674,Tennessee,38401,2590
Feed Store Beer Co,planning,,Bloomfield,Indiana,47424-1137,-86.930623828,39.024742682,Indiana,47424,2598
Fetching Lab Brewing Co.,micro,1578 County Road 423 Suite B,Alvin,Texas,77511,-95.240231017,29.414753486,Texas,77511,2614
FH Beerworks East,planning,,Colorado Springs,Colorado,80915,-104.733815965,38.855219353,Colorado,80915,2618
Fiddlin' Fish Brewing Company,micro,772 N Trade St.,Winston Salem,North Carolina,27101,-80.229355003,36.101686955,North Carolina,27101,2622
Field Brewing,planning,,Westfield,Indiana,46074-9494,-86.153443615,40.018493614,Indiana,46074,2623
Fields & Ivy Brewery,planning,,Olathe,Kansas,66061-7464,-94.828699308,38.89806707,Kansas,66061,2624
Fife Lake Brewery,planning,,Fife Lake,Michigan,49633-9319,-85.248423696,44.560049728,Michigan,49633,2626
Fifth Year Brewery,planning,,West Haven,Connecticut,06516-7515,-72.964919722,41.268208681,Connecticut,06516,2631
Figure Eight Brewing Co,brewpub,150 Washington St,Valparaiso,Indiana,46383-5507,-87.038950337,41.490677841,Indiana,46383,2641
Final Gravity Brewing Company,planning,,Decatur,Michigan,49045-1118,-85.99027421,42.10384397,Michigan,49045,2647
Finger Lakes Beer Co,micro,8462 State Route 54,Hammondsport,New York,14840-9795,-77.173861325,42.449140793,New York,14840,2653
Finkel & Garf Brewing Co.,micro,5455 Spine Rd Ste A,Boulder,Colorado,80301-3364,-105.19820583,40.049959087,Colorado,80301,2654
FINNEGANS Brew Co,micro,817 5th Ave So,Minneapolis,Minnesota,55404,-93.255999852,44.960467231,Minnesota,55404,2655
Fire Island Beer Co,micro,25 Drexel Dr,Bay Shore,New York,11706-2234,-73.253241273,40.728995787,New York,11706,2657
Firefly Hollow Brewing Co.,micro,139 Center St Ste 5005,Bristol,Connecticut,06010-5086,-72.930697866,41.68317501,Connecticut,06010,2661
Fireside Brewing Co.,micro,430 W 17th St Ste 27,Holland,Michigan,49423-3403,-86.112957402,42.769404468,Michigan,49423,2665
Firewater Brewing Company,planning,,Kennesaw,Georgia,30144,-84.592715748,34.022492362,Georgia,30144,2670
First Mile Brewing Company,micro,28 Market St Ste 103,Fort Kent,Maine,04743,-68.589740495,47.236562385,Maine,04743,2673
First State Brewing Company,planning,,Middletown,Delaware,19709-1482,-75.683501859,39.487820614,Delaware,19709,2674
Fish Brewing Pub & Eatery,closed,5108 Grand Loop,Ruston,Washington,98407-3180,-122.512761343,47.282825743,Washington,98407,2678
Five & 20 Spirits and Brewing,brewpub,8398 W Route 20,Westfield,New York,14787-9748,-79.577381468,42.323021947,New York,14787,2683
Five Wits Brewing Co.,planning,,Chattanooga,Tennessee,37408,-85.305854974,35.033915743,Tennessee,37408,2692
Flathead Lake Brewing Co,micro,116 Holt Dr Ste B,Bigfork,Montana,59911-3707,-113.903359642,47.844342771,Montana,59911,2703
Flathead Lake Brewing Co - Production Only,micro,,Bigfork,Montana,59911-8484,-113.903359642,47.844342771,Montana,59911,2704
Flesk Brewing,micro,200 Applebee St Ste E,Barrington,Illinois,60010-3063,-88.148617206,42.165915889,Illinois,60010,2708
Fleur De Lis Brew Works,micro,3630 State Route 414,Seneca Falls,New York,13148-9202,-76.789925846,42.903496922,New York,13148,2709
Flight Deck Brewing,micro,11 Atlantic Dr,Brunswick,Maine,04011-4400,-69.961964573,43.904525299,Maine,04011,2710
Flix Brewhouse,micro,2000 S Interstate 35 Ste B1,Round Rock,Texas,78681-6900,-97.713183221,30.514777451,Texas,78681,2714
Flix Brewhouse - Frisco/Little Elm,micro,,Frisco,Texas,75033,-96.836084042,33.165695403,Texas,75033,2715
Floodland Brewing,micro,3806 Woodland Park Ave North Suite 100,Seattle,Washington,98103,-122.343978182,47.673660123,Washington,98103,2718
Florida Keys Brewing Co.,micro,,Islamorada,Florida,33036,-80.639277241,24.916709766,Florida,33036,2722
Flounder Brewing Co,micro,1 Ilene Ct Ste 8 Ste 16,Hillsborough,New Jersey,08844-1916,-74.644193935,40.500344059,New Jersey,08844,2724
Flying Goose Brewpub,brewpub,40 Andover Rd,New London,New Hampshire,03257-5901,-71.995408518,43.41627951,New Hampshire,03257,2738
Flying Machine Brewing Company,planning,,Wilmington,North Carolina,28403,-77.883601078,34.221717745,North Carolina,28403,2741
Flying Man Brewing Company,micro,2400 Patterson Industrial,Austin,Texas,78660,-97.610281351,30.445426919,Texas,78660,2742
Flying Mouse Brewery,micro,221 Precast Way,Troutville,Virginia,24175-6099,-79.893044129,37.412343643,Virginia,24175,2743
Flying Rhino Brewing Company,planning,,Houston,Texas,77077-6108,-95.613429781,29.75245309,Texas,77077,2744
Flyway Brewing Co,brewpub,314 Maple St,North Little Rock,Arkansas,72114-5334,-92.265449254,34.763650645,Arkansas,72114,2748
Flywheel Brewing Company,micro,218 S Mulberry St Ste 103,Elizabethtown,Kentucky,42701-1431,-85.86466758,37.71013827,Kentucky,42701,2749
Foley Brothers Brewing Co.,micro,79 Stone Mill Dam Rd,Brandon,Vermont,05733-8945,-73.102341648,43.819269786,Vermont,05733,2754
Folklore Brewing,micro,153 Mary Lou Ln,Dothan,Alabama,36301-9521,-85.401533219,31.186341251,Alabama,36301,2755
Folsom Brewery,planning,,Folsom,Louisiana,70437-,-90.192158977,30.607730402,Louisiana,70437,2757
Fonta Flora Brewery At Whipoorwill Farm,micro,6751 NC HWY 126,Nebo,North Carolina,28761,-81.906901394,35.685603301,North Carolina,28761,2759
Fools Fire Brewing Company At Fermentation Lounge,brewpub,415 Saint Francis Street Unit 112,Tallahassee,Florida,32301-2201,-84.253859787,30.435412022,Florida,32301,2761
Fordham and Old Dominion Brewing Company,large,1284 McD Dr,Dover,Delaware,19901-4639,-75.519474982,39.154703853,Delaware,19901,2770
Foreign Objects Beer Company,micro,,New Paltz,New York,12561-3401,-74.088189038,41.744226383,New York,12561,2772
Forest City Brewery,brewpub,2135 Columbus Rd Ste A,Cleveland,Ohio,44113-4243,-81.69937304,41.489213434,Ohio,44113,2774
Forest City Brewing,micro,180 Johnson St.,Middlefield,Connecticut,06455,-72.716338712,41.516302202,Connecticut,06455,2775
Forge Brew Works,brewpub,8532 Terminal Rd Ste M,Lorton,Virginia,22079-1428,-77.221094917,38.713239607,Virginia,22079,2776
Forgotten Boardwalk Brewing,micro,1940 Olney Ave Ste 100,Cherry Hill,New Jersey,08003-2016,-74.980402126,39.883982904,New Jersey,08003,2778
Forgotten Road Ales,planning,,Graham,North Carolina,27253,-79.377848697,36.022855752,North Carolina,27253,2779
Fossil Craft Beer Co,micro,2845 Ore Mill Rd Ste 1,Colorado Springs,Colorado,80904-3161,-104.864266207,38.851765612,Colorado,80904,2793
Foster's Pint & Plate,brewpub,2001 S Bellview Rd # 2,Rogers,Arkansas,72758-4050,-94.152297159,36.303550642,Arkansas,72758,2795
Foundation Brewing Company,micro,1 Industrial Way Ste 5,Portland,Maine,04103-1072,-70.288034627,43.690366679,Maine,04103,2797
Founding Fathers Brewing Company,contract,1844 W Wayzata Blvd,Long Lake,Minnesota,55356-9491,-93.58505386,44.987794466,Minnesota,55356,2801
Four Beasts Brewery,planning,,Brooklyn,New York,11215-2305,-73.983894927,40.667294202,New York,11215,2806
Four Mile Brewing,micro,202 E Green St,Olean,New York,14760-3606,-78.426846812,42.080918366,New York,14760,2816
Four Peaks Brewing Co,large,1340 E 8th St Ste 104,Tempe,Arizona,85281-4396,-111.928245951,33.443453403,Arizona,85281,2818
Four Seasons Brewing Co,brewpub,745 Lloyd Ave Ext,Latrobe,Pennsylvania,15650,-79.384660604,40.305623527,Pennsylvania,15650,2821
Four Stacks Brewing,micro,5469 N US Highway 41,Apollo Beach,Florida,33572-3505,-82.404820379,27.77113522,Florida,33572,2824
Four String Brewing Company - West Side Production Facility,micro,660 N Hague Ave,Columbus,Ohio,43204-,-83.08160354,39.957548136,Ohio,43204,2826
Fox Head Brewing LLC,micro,2132 S West Ave,Waukesha,Wisconsin,53189-7917,-88.264168084,42.963966816,Wisconsin,53189,2829
Fox Island Brewing,closed,2416 14th Ave NW,Gig Harbor,Washington,98335,-122.583309432,47.318500867,Washington,98335,2830
Fox River Brewing Co and Restaurant,brewpub,4301 W Wisconsin Ave Ste 189,Appleton,Wisconsin,54913-6530,-88.411431016,44.31235675,Wisconsin,54913,2833
Foxtown Brewing,planning,,Mequon,Wisconsin,53097-2206,-87.98864256,43.236218989,Wisconsin,53097,2835
Foy Enterprises LLC DBA Dog River Brewery,micro,1400 US Route 302 Ste 4,Barre,Vermont,05641-2320,-72.489305053,44.190471462,Vermont,05641,2836
"Franklin Brewing Company, LLC",planning,,Angier,North Carolina,27501-6094,-78.717262021,35.496991051,North Carolina,27501,2840
Freak'N Brewing Company,micro,9299 W Olive Ave Ste 513,Peoria,Arizona,85345-8385,-112.247049329,33.571546109,Arizona,85345,2843
Free Range Brewing,micro,2320 N Davidson St Unit D,Charlotte,North Carolina,28205-1832,-80.796597645,35.222184806,North Carolina,28205,2846
Free Will Brewing Company,micro,410 E Walnut St Ste 10,Perkasie,Pennsylvania,18944-1683,-75.281151715,40.370483012,Pennsylvania,18944,2849
Freehouse Brewery,micro,2895 Pringle St Ste B,Charleston,South Carolina,29405-7506,-79.985002658,32.860774113,South Carolina,29405,2852
Freetail Brewing Co - Brewpub,brewpub,4035 N Loop 1604 W Ste 105,San Antonio,Texas,78257-9547,-98.608564317,29.639464541,Texas,78257,2854
French Broad River Brewing Co,micro,101 Fairview Rd Ste D,Asheville,North Carolina,28803-4301,-82.522250223,35.533477954,North Carolina,28803,2858
Frey's Brewing Company,micro,8601 Mapleville Rd,Mount Airy,Maryland,21771-9705,-77.148395024,39.380245998,Maryland,21771,2861
Frisky Brewing Company,planning,,Odessa,Texas,79765,-102.330554224,31.924385057,Texas,79765,2869
Frogg Brewing,planning,,Marlborough,New Hampshire,03455-0252,-72.19391134,42.904325804,New Hampshire,03455,2871
Frolic Brewing Company,brewpub,12910 Zuni St Ste 1300,Westminster,Colorado,80234-1313,-105.005698781,39.906514071,Colorado,80234,2873
From the Barrel Brewing Company,micro,15 Londonderry Rd Unit 9,Londonderry,New Hampshire,03053-3388,-71.380217881,42.867839412,New Hampshire,03053,2874
From The Earth Brewing Company,brewpub,1570 Holcomb Bridge Rd Suite 405,Roswell,Georgia,30076,-84.317116277,34.02847831,Georgia,30076,2875
From the Ground Brewery,micro,245 Guski Rd,Red Hook,New York,12571-3316,-73.84343817,42.002830942,New York,12571,2876
Front Porch Brewing,micro,226 N. Plains Industrial Rd Unit 4,Wallingford,Connecticut,06492-2397,-72.817941826,41.461446137,Connecticut,06492,2877
Front Range Brewing Co.,brewpub,400 W South Boulder Rd Ste 1650,Lafayette,Colorado,80026-2743,-105.106056954,39.995954329,Colorado,80026,2878
Frontyard Brewing,micro,1607 Cuernavaca Dr North Unit #202,Austin,Texas,78733,-97.866750533,30.33059595,Texas,78733,2883
Frost Town Brewing,micro,100 N Jackson St,Houston,Texas,77002,-95.365021993,29.756693859,Texas,77002,2885
Frothy Beard Brewing Co,micro,1401 Sam Rittenberg Blvd Ste 1,Charleston,South Carolina,29407-5031,-80.002425148,32.797192346,South Carolina,29407,2886
Frye Brewing,micro,2257 Bridge Ave,Point Pleasant Boro,New Jersey,08742-4920,-74.061268828,40.080862288,New Jersey,08742,2887
Fulbrook Ale Works,micro,1125 Farm To Market 359,Richmond,Texas,77406,-95.75551033,29.653047593,Texas,77406,2888
Full Boar Craft Brewery,micro,628 S Main St Ste C,North Syracuse,New York,13212-3687,-76.138285218,43.129167582,New York,13212,2889
Full Tilt Brewing,contract,5604 York Road,Baltimore,Maryland,21212,-76.610008619,39.364673993,Maryland,21212,2895
Funkwerks,micro,1900 E Lincoln Ave Unit B,Fort Collins,Colorado,80524-2789,-105.061404934,40.58833812,Colorado,80524,2904
Funky Buddha Brewery,large,1201 NE 38th St Ste A1 Bay A1,Oakland Park,Florida,33334-4504,-80.134503523,26.181644358,Florida,33334,2906
"G. Mansfield, Inc",planning,,Greensboro,North Carolina,27403-2744,-79.82193085,36.064959896,North Carolina,27403,2912
G.C. Starkey Beer Company,contract,68 Castle St Apt 1C,Geneva,New York,14456-2648,-76.990278822,42.860638838,New York,14456,2913
